Date,actual,predicted
2019-05-03,385.029999,381.90893828945417
2019-05-06,378.670013,379.5910167270219
2019-05-07,370.459991,370.3064307456357
2019-05-08,364.369995,363.7817305983077
2019-05-09,362.75,356.9653049860107
2019-05-10,361.040009,357.5657317830602
2019-05-13,345.26001,346.6649884109151
2019-05-14,345.609985,344.8332293084892
2019-05-15,354.98999,352.05618707916796
2019-05-16,359.309998,360.6036447431129
2019-05-17,354.450012,357.0435684204496
2019-05-20,348.109985,347.57647502424743
2019-05-21,354.269989,354.55140717834786
2019-05-22,359.730011,367.28220522510975
2019-05-23,352.209991,350.8050361484709
2019-05-24,354.390015,357.4099575140138
2019-05-28,355.059998,359.293476008361
2019-05-29,349.190002,347.7492487607354
2019-05-30,351.850006,351.7417225478792
2019-05-31,343.279999,345.60054165369246
2019-06-03,336.630005,338.00621061262
2019-06-04,353.399994,350.6618620715552
2019-06-05,355.730011,352.62459096802513
2019-06-06,357.130005,355.36735337029086
2019-06-07,360.869995,362.18747242005503
2019-06-10,352.01001,354.69116626834995
2019-06-11,351.269989,351.88689886636365
2019-06-12,345.559998,346.2418388521668
2019-06-13,343.429993,341.9367712352956
2019-06-14,339.730011,338.7348056604745
2019-06-17,350.619995,349.4118181741494
2019-06-18,357.119995,358.9645800418469
2019-06-19,363.519989,359.7459166508953
2019-06-20,365.209991,365.6316689374118
2019-06-21,369.209991,370.5573085119629
2019-06-24,371.040009,374.24711709288766
2019-06-25,360.299988,360.85967273884404
2019-06-26,362.200012,365.8485854593606
2019-06-27,370.019989,369.324454443127
2019-06-28,367.320007,367.08729901321465
2019-07-01,374.600006,375.1065032007437
2019-07-02,375.429993,372.2018277481127
2019-07-03,381.720001,380.33466822040947
2019-07-05,380.549988,378.6919315486231
2019-07-08,376.160004,376.1806231245455
2019-07-09,379.929993,382.7009385654266
2019-07-10,381.0,367.35118169761756
2019-07-11,379.5,382.1802471397228
2019-07-12,373.25,375.1302130776299
2019-07-15,366.600006,365.192025985371
2019-07-16,365.98999,367.2064331637231
2019-07-17,362.440002,363.94344157055383
2019-07-18,325.209991,328.30426086769967
2019-07-19,315.100006,318.8902932290879
2019-07-22,310.619995,310.2273345298301
2019-07-23,307.299988,309.12563712056095
2019-07-24,317.940002,315.8454415026083
2019-07-25,326.459991,324.2178344567593
2019-07-26,335.779999,334.0593994540761
2019-07-29,332.700012,330.6515317604554
2019-07-30,325.929993,324.96756353844137
2019-07-31,322.98999,324.9506137425249
2019-08-01,319.5,323.3355590945833
2019-08-02,318.829987,314.5897732262824
2019-08-05,307.630005,308.1747448234622
2019-08-06,310.100006,307.54697157410817
2019-08-07,304.290009,300.2582438880856
2019-08-08,315.899994,311.71972987528187
2019-08-09,308.929993,309.43645145956424
2019-08-12,310.829987,309.6289460997596
2019-08-13,312.279999,313.7789916095998
2019-08-14,299.109985,300.36760082400906
2019-08-15,295.76001,291.31542601868796
2019-08-16,302.799988,300.6989456703642
2019-08-19,309.380005,309.4508902460341
2019-08-20,298.98999,299.61041846999575
2019-08-21,297.809998,298.37686972470715
2019-08-22,296.929993,295.56918516377215
2019-08-23,291.440002,294.4765784412487
2019-08-26,294.980011,294.515432511828
2019-08-27,291.029999,290.40986890244454
2019-08-28,291.769989,290.75509369078424
2019-08-29,296.779999,298.97902966978916
2019-08-30,293.75,292.4345732833144
2019-09-03,289.290009,290.98863356685933
2019-09-04,291.519989,288.36632017027233
2019-09-05,293.25,290.32333363961766
2019-09-06,290.170013,288.3255450664447
2019-09-09,294.339996,296.90182590862395
2019-09-10,287.98999,289.41723312922335
2019-09-11,288.269989,290.5257359938301
2019-09-12,288.859985,290.62390383565327
2019-09-13,294.149994,295.11419121779807
